Date,RUT,SP400,OVV,AR,CHK,SWN,RRC,BJ,CAR,PDCE,LSCC,WSC,PFGC,TTEK,HR,IWN,VTWO,URTY,VTWV,TNA,TZA,RWM,SRTY,TWM,AEO,DPZ,FNF,FL,GT,IBKR,MAT,NYT,SEDG,STLD,TRIP,WH,YELP,XMMO,XMHQ,IJH,MDY,IVOO,SPMD,SPY
2021-05-21,2215.27001953125,2689.840087890625,24.850000381469727,12.760000228881836,50.43000030517578,5.409999847412109,14.079999923706055,45.66999816894531,83.11000061035156,40.34000015258789,49.29999923706055,29.139999389648438,49.560001373291016,119.8499984741211,27.780000686645508,163.4199981689453,88.83999633789062,103.13999938964844,143.3699951171875,86.76000213623047,33.25,21.979999542236328,52.20000076293945,14.609999656677246,32.75,427.6499938964844,44.92307662963867,60.869998931884766,19.399999618530273,67.16000366210938,20.110000610351562,41.75,252.30999755859375,61.540000915527344,39.779998779296875,74.7699966430664,37.91999816894531,81.33000183105469,77.12000274658203,268.4599914550781,490.45001220703125,181.77999877929688,47.189998626708984,414.94000244140625
2021-05-24,2227.340087890625,2702.280029296875,25.889999389648438,12.739999771118164,50.54999923706055,5.429999828338623,14.0,44.540000915527344,84.5199966430664,40.380001068115234,51.40999984741211,28.950000762939453,49.619998931884766,119.30999755859375,27.93000030517578,164.44000244140625,89.38999938964844,105.23999786376953,144.1199951171875,88.43000030517578,32.61000061035156,21.829999923706055,51.20000076293945,14.420000076293945,32.70000076293945,420.8999938964844,45.24038314819336,61.54999923706055,19.040000915527344,66.87999725341797,20.030000686645508,42.36000061035156,254.77000427246094,62.060001373291016,40.900001525878906,74.70999908447266,38.93000030517578,81.70999908447266,77.55999755859375,269.8399963378906,493.010009765625,182.66000366210938,47.43000030517578,419.1700134277344
2021-05-25,2205.75,2683.06005859375,25.170000076293945,12.279999732971191,50.439998626708984,5.150000095367432,13.479999542236328,44.18000030517578,82.48999786376953,39.54999923706055,51.650001525878906,28.68000030517578,49.59000015258789,119.47000122070312,28.170000076293945,162.1699981689453,88.55999755859375,102.25,142.10000610351562,85.87999725341797,33.560001373291016,22.030000686645508,52.650001525878906,14.699999809265137,33.2599983215332,421.0400085449219,44.375,61.41999816894531,18.700000762939453,66.91000366210938,20.0,43.59000015258789,251.75,60.18000030517578,40.84000015258789,73.66000366210938,38.099998474121094,81.5999984741211,77.18000030517578,267.8599853515625,489.3500061035156,181.3300018310547,47.08000183105469,418.239990234375
2021-05-26,2249.27001953125,2708.7099609375,26.559999465942383,12.680000305175781,52.79999923706055,5.25,13.710000038146973,44.7400016784668,83.9800033569336,41.349998474121094,52.70000076293945,28.809999465942383,50.0,118.12000274658203,27.959999084472656,165.33999633789062,90.20999908447266,107.98999786376953,144.85000610351562,90.76000213623047,31.6299991607666,21.6200008392334,49.650001525878906,14.130000114440918,35.16999816894531,420.69000244140625,44.69230651855469,63.97999954223633,19.049999237060547,67.26000213623047,20.559999465942383,42.54999923706055,259.04998779296875,60.93000030517578,41.52000045776367,74.98999786376953,38.72999954223633,82.58000183105469,77.81999969482422,270.54998779296875,494.1300048828125,183.02999877929688,47.54999923706055,419.07000732421875
2021-05-27,2273.070068359375,2725.909912109375,26.56999969482422,12.920000076293945,52.95000076293945,5.329999923706055,13.5,44.400001525878906,85.26000213623047,41.369998931884766,52.720001220703125,28.8799991607666,49.04999923706055,119.61000061035156,27.31999969482422,167.6999969482422,91.08000183105469,111.29000091552734,147.10000610351562,93.48999786376953,30.670000076293945,21.389999389648438,48.099998474121094,13.859999656677246,35.970001220703125,423.9700012207031,44.82692337036133,64.33000183105469,19.790000915527344,66.9000015258789,21.290000915527344,43.13999938964844,256.55999755859375,61.959999084472656,42.959999084472656,76.11000061035156,39.810001373291016,82.87999725341797,78.5,272.1199951171875,497.29998779296875,184.27000427246094,47.84000015258789,419.2900085449219
2021-05-28,2268.969970703125,2727.43994140625,26.6299991607666,12.90999984741211,52.79999923706055,5.170000076293945,13.5600004196167,44.790000915527344,87.81999969482422,42.220001220703125,53.06999969482422,29.0,50.130001068115234,119.47000122070312,27.40999984741211,167.52999877929688,91.0999984741211,111.08999633789062,146.8300018310547,93.38999938964844,30.700000762939453,21.399999618530273,48.25,13.880000114440918,35.43000030517578,426.8699951171875,45.18269348144531,63.290000915527344,19.829999923706055,67.26000213623047,21.209999084472656,42.81999969482422,258.010009765625,62.43000030517578,43.45000076293945,75.05999755859375,40.11000061035156,82.97000122070312,78.41000366210938,272.5199890136719,497.760009765625,184.4600067138672,47.869998931884766,420.0400085449219
2021-06-01,2294.739990234375,2744.719970703125,29.110000610351562,13.449999809265137,54.880001068115234,5.75,14.760000228881836,45.75,89.51000213623047,45.40999984741211,52.290000915527344,29.040000915527344,51.15999984741211,119.37999725341797,27.850000381469727,170.49000549316406,92.0999984741211,114.81999969482422,149.5399932861328,96.52999877929688,29.68000030517578,21.170000076293945,46.5,13.5600004196167,34.43000030517578,423.0,45.653846740722656,63.66999816894531,20.420000076293945,67.69999694824219,21.1299991607666,43.150001525878906,248.47000122070312,64.5,43.34000015258789,76.0999984741211,39.93000030517578,82.68000030517578,78.79000091552734,274.010009765625,500.510009765625,185.52000427246094,48.16999816894531,419.6700134277344
2021-06-02,2297.830078125,2728.35009765625,29.610000610351562,13.010000228881836,53.41999816894531,5.579999923706055,14.979999542236328,46.70000076293945,86.62999725341797,44.9900016784668,52.380001068115234,28.1299991607666,50.689998626708984,119.44000244140625,28.1200008392334,171.75,92.19999694824219,115.26000213623047,150.52000427246094,96.80000305175781,29.579999923706055,21.1299991607666,46.400001525878906,13.520000457763672,33.66999816894531,426.20001220703125,45.06730651855469,62.939998626708984,20.260000228881836,67.08999633789062,21.540000915527344,42.97999954223633,247.47999572753906,63.75,42.439998626708984,74.69999694824219,39.470001220703125,82.16000366210938,78.08999633789062,272.510009765625,497.6600036621094,184.5399932861328,47.900001525878906,420.3299865722656
2021-06-03,2279.25,2714.9599609375,30.6299991607666,13.0600004196167,53.47999954223633,5.550000190734863,14.40999984741211,46.880001068115234,86.70999908447266,46.33000183105469,51.02000045776367,27.989999771118164,49.790000915527344,118.56999969482422,27.780000686645508,170.32000732421875,91.4000015258789,112.18000030517578,149.3300018310547,94.27999877929688,30.3700008392334,21.329999923706055,47.54999923706055,13.770000457763672,33.400001525878906,425.1199951171875,45.096153259277344,62.369998931884766,20.489999771118164,69.26000213623047,20.860000610351562,42.130001068115234,238.49000549316406,64.22000122070312,42.2599983215332,74.73999786376953,39.16999816894531,81.41999816894531,77.9800033569336,271.0400085449219,494.9200134277344,183.5,47.63999938964844,418.7699890136719
2021-06-04,2286.409912109375,2728.669921875,30.920000076293945,13.039999961853027,54.43000030517578,5.400000095367432,14.229999542236328,46.75,85.48999786376953,47.189998626708984,53.150001525878906,27.860000610351562,49.29999923706055,119.36000061035156,27.770000457763672,170.38999938964844,91.80000305175781,113.73999786376953,149.5,95.5,29.959999084472656,21.229999542236328,46.95000076293945,13.640000343322754,33.58000183105469,431.1400146484375,45.278846740722656,62.06999969482422,20.459999084472656,68.2300033569336,20.68000030517578,41.810001373291016,241.83999633789062,64.86000061035156,41.2599983215332,75.68000030517578,39.0,82.33999633789062,78.54000091552734,272.6400146484375,497.94000244140625,184.47000122070312,47.90999984741211,422.6000061035156
2021-06-07,2319.179931640625,2726.1298828125,31.600000381469727,13.470000267028809,55.540000915527344,5.46999979019165,14.539999961853027,47.15999984741211,89.2300033569336,47.65999984741211,50.79999923706055,29.020000457763672,51.209999084472656,120.27999877929688,28.700000762939453,172.25999450683594,93.0,118.30000305175781,151.00999450683594,99.37000274658203,28.739999771118164,20.950000762939453,45.04999923706055,13.260000228881836,33.150001525878906,437.9200134277344,45.17307662963867,61.2400016784668,19.389999389648438,66.87999725341797,20.690000534057617,42.380001068115234,233.27000427246094,64.19000244140625,42.25,75.83999633789062,39.380001068115234,82.48999786376953,78.18000030517578,272.20001220703125,497.1499938964844,184.2899932861328,47.84000015258789,422.19000244140625
2021-06-08,2343.760009765625,2750.320068359375,31.760000228881836,13.619999885559082,55.5099983215332,5.539999961853027,15.170000076293945,47.68000030517578,91.86000061035156,46.97999954223633,51.0,29.049999237060547,52.560001373291016,122.66999816894531,28.459999084472656,173.97000122070312,94.0199966430664,122.06999969482422,152.4499969482422,102.51000213623047,27.809999465942383,20.729999542236328,43.599998474121094,12.979999542236328,34.11000061035156,443.3599853515625,45.94230651855469,62.5,19.0,66.94000244140625,21.209999084472656,41.7599983215332,238.6999969482422,66.51000213623047,41.650001525878906,76.87999725341797,42.279998779296875,83.37999725341797,78.55000305175781,274.6499938964844,501.8599853515625,185.88999938964844,48.279998779296875,422.2799987792969
2021-06-09,2327.1298828125,2732.3701171875,30.950000762939453,13.739999771118164,55.43000030517578,5.53000020980835,15.260000228881836,47.22999954223633,88.5199966430664,46.349998474121094,49.970001220703125,29.020000457763672,51.59000015258789,123.01000213623047,29.09000015258789,172.82000732421875,93.44999694824219,119.58000183105469,151.36000061035156,100.4800033569336,28.389999389648438,20.860000610351562,44.45000076293945,13.170000076293945,33.68000030517578,442.7099914550781,45.528846740722656,62.02000045776367,18.489999771118164,65.23999786376953,20.950000762939453,41.900001525878906,235.24000549316406,64.51000213623047,42.81999969482422,75.55000305175781,41.09000015258789,83.05000305175781,78.08000183105469,272.8699951171875,498.5299987792969,184.75999450683594,47.970001220703125,421.6499938964844
2021-06-10,2311.409912109375,2730.719970703125,30.549999237060547,13.300000190734863,55.58000183105469,5.579999923706055,15.390000343322754,47.380001068115234,86.95999908447266,47.18000030517578,50.880001068115234,29.200000762939453,51.900001525878906,122.43000030517578,29.510000228881836,169.86000061035156,92.7699966430664,117.02999877929688,149.25,98.31999969482422,28.979999542236328,21.0,45.45000076293945,13.34000015258789,33.29999923706055,448.42999267578125,45.24038314819336,61.16999816894531,18.1299991607666,65.54000091552734,20.530000686645508,41.849998474121094,239.69000244140625,64.36000061035156,41.83000183105469,74.55999755859375,39.459999084472656,83.86000061035156,77.86000061035156,272.1300048828125,498.4599914550781,184.75999450683594,47.959999084472656,423.6099853515625
2021-06-11,2335.81005859375,2752.169921875,31.40999984741211,14.100000381469727,56.220001220703125,5.710000038146973,16.020000457763672,47.66999816894531,94.23999786376953,47.83000183105469,51.40999984741211,29.489999771118164,52.52000045776367,125.13999938964844,29.25,171.57000732421875,93.72000122070312,120.62999725341797,150.74000549316406,101.37999725341797,28.06999969482422,20.770000457763672,44.0,13.0600004196167,34.31999969482422,452.9599914550781,45.375,62.630001068115234,18.75,65.47000122070312,21.0,41.459999084472656,243.1699981689453,65.01000213623047,43.02000045776367,75.44999694824219,40.720001220703125,84.5,78.2699966430664,274.1700134277344,502.25,186.1199951171875,48.29999923706055,424.30999755859375
2021-06-14,2326.14990234375,2726.419921875,30.479999542236328,13.739999771118164,55.83000183105469,5.440000057220459,15.399999618530273,48.2599983215332,91.5999984741211,47.4900016784668,53.16999816894531,29.479999542236328,51.439998626708984,123.56999969482422,29.520000457763672,170.30999755859375,93.41999816894531,119.44000244140625,149.42999267578125,100.4800033569336,28.34000015258789,20.84000015258789,44.400001525878906,13.149999618530273,34.7599983215332,448.1600036621094,45.125,61.630001068115234,18.280000686645508,64.52999877929688,20.329999923706055,40.70000076293945,242.8699951171875,63.130001068115234,40.65999984741211,74.55000305175781,40.56999969482422,84.11000061035156,77.48999786376953,271.79998779296875,497.739990234375,184.4499969482422,47.88999938964844,425.260009765625
2021-06-15,2320.070068359375,2724.090087890625,31.56999969482422,13.84000015258789,55.959999084472656,5.53000020980835,15.550000190734863,47.349998474121094,90.75,48.959999084472656,52.349998474121094,29.350000381469727,49.95000076293945,123.75,29.06999969482422,170.72999572753906,93.16000366210938,118.45999908447266,149.9600067138672,99.61000061035156,28.56999969482422,20.90999984741211,44.75,13.210000038146973,34.209999084472656,445.760009765625,44.99038314819336,60.88999938964844,18.969999313354492,64.79000091552734,20.219999313354492,41.56999969482422,238.86000061035156,63.18000030517578,40.56999969482422,74.3499984741211,39.900001525878906,83.36000061035156,77.51000213623047,271.5400085449219,497.3500061035156,184.30999755859375,47.83000183105469,424.4800109863281
2021-06-16,2314.68994140625,2706.219970703125,31.739999771118164,13.930000305175781,54.09000015258789,5.489999771118164,15.260000228881836,46.58000183105469,87.83000183105469,48.90999984741211,51.2400016784668,28.850000381469727,48.4900016784668,123.23999786376953,28.850000381469727,170.61000061035156,92.9800033569336,117.66999816894531,149.6699981689453,98.87000274658203,28.770000457763672,20.950000762939453,45.04999923706055,13.289999961853027,34.7400016784668,447.5899963378906,44.30769348144531,60.52000045776367,18.360000610351562,65.52999877929688,19.899999618530273,40.11000061035156,247.55999755859375,62.209999084472656,41.380001068115234,73.98999786376953,41.31999969482422,82.80000305175781,76.86000061035156,269.67999267578125,493.94000244140625,183.0399932861328,47.529998779296875,422.1099853515625
2021-06-17,2287.4599609375,2663.0400390625,29.489999771118164,13.130000114440918,53.7599983215332,5.050000190734863,14.130000114440918,46.81999969482422,82.48999786376953,45.560001373291016,51.52000045776367,28.399999618530273,47.09000015258789,122.26000213623047,28.780000686645508,166.9199981689453,91.86000061035156,113.62999725341797,146.47999572753906,95.5199966430664,29.760000228881836,21.18000030517578,46.599998474121094,13.569999694824219,34.099998474121094,457.20001220703125,43.394229888916016,58.27000045776367,17.520000457763672,65.0,19.329999923706055,40.31999969482422,263.17999267578125,59.130001068115234,41.0,73.91999816894531,40.880001068115234,82.52999877929688,75.5199966430664,265.4100036621094,486.19000244140625,180.2100067138672,46.790000915527344,421.9700012207031
2021-06-18,2237.75,2611.93994140625,28.719999313354492,13.210000038146973,53.11000061035156,4.960000038146973,14.140000343322754,45.529998779296875,80.86000061035156,45.209999084472656,50.75,27.809999465942383,47.11000061035156,116.16999816894531,27.950000762939453,162.0500030517578,89.7300033569336,105.6500015258789,142.4199981689453,88.93000030517578,31.84000015258789,21.690000534057617,49.849998474121094,14.220000267028809,33.11000061035156,460.19000244140625,41.81730651855469,57.25,16.770000457763672,63.2599983215332,19.399999618530273,40.91999816894531,264.2300109863281,57.83000183105469,40.79999923706055,73.19000244140625,38.83000183105469,81.26000213623047,74.16000366210938,260.2099914550781,475.1099853515625,176.6300048828125,45.869998931884766,414.9200134277344
2021-06-21,2286.090087890625,2671.85009765625,30.3799991607666,13.720000267028809,55.08000183105469,5.25,14.65999984741211,46.040000915527344,83.25,46.220001220703125,51.75,28.5,48.83000183105469,119.0,28.5,166.07000732421875,91.69999694824219,112.80999755859375,145.8699951171875,94.76000213623047,29.719999313354492,21.190000534057617,46.54999923706055,13.569999694824219,34.439998626708984,459.4599914550781,42.93269348144531,58.689998626708984,17.290000915527344,64.08999633789062,19.389999389648438,42.13999938964844,258.6099853515625,60.040000915527344,40.880001068115234,74.08000183105469,39.20000076293945,82.66999816894531,75.95999908447266,266.3399963378906,486.4599914550781,180.80999755859375,46.7400016784668,420.8599853515625
2021-06-22,2295.949951171875,2674.31005859375,30.68000030517578,13.800000190734863,53.61000061035156,5.190000057220459,14.789999961853027,46.33000183105469,80.08999633789062,46.34000015258789,52.220001220703125,28.469999313354492,49.220001220703125,120.44999694824219,28.18000030517578,166.7899932861328,92.20999908447266,114.44000244140625,146.49000549316406,96.19000244140625,29.280000686645508,21.100000381469727,45.849998474121094,13.449999809265137,35.90999984741211,459.82000732421875,42.355770111083984,59.349998474121094,17.149999618530273,64.1500015258789,19.450000762939453,42.650001525878906,260.44000244140625,60.13999938964844,40.54999923706055,73.87000274658203,39.2400016784668,83.11000061035156,76.20999908447266,266.6499938964844,487.05999755859375,181.0,46.83000183105469,423.1099853515625
2021-06-23,2303.469970703125,2676.800048828125,31.31999969482422,14.140000343322754,52.93000030517578,5.409999847412109,15.770000457763672,45.79999923706055,83.29000091552734,46.31999969482422,53.02000045776367,27.56999969482422,49.75,119.7699966430664,27.829999923706055,167.11000061035156,92.47000122070312,115.69000244140625,146.77999877929688,97.12999725341797,28.979999542236328,21.030000686645508,45.400001525878906,13.369999885559082,36.81999969482422,456.75,41.7115364074707,60.09000015258789,17.309999465942383,65.08000183105469,19.639999389648438,42.58000183105469,265.0799865722656,59.689998626708984,41.45000076293945,73.33999633789062,40.779998779296875,83.54000091552734,76.27999877929688,266.8399963378906,487.3800048828125,181.17999267578125,46.869998931884766,422.6000061035156
2021-06-24,2333.6201171875,2702.0400390625,31.75,14.680000305175781,53.09000015258789,5.579999923706055,16.06999969482422,46.63999938964844,81.5999984741211,47.4900016784668,55.43000030517578,28.280000686645508,49.459999084472656,122.76000213623047,27.969999313354492,169.4600067138672,93.72000122070312,120.20999908447266,148.75,101.04000091552734,27.790000915527344,20.729999542236328,43.599998474121094,12.989999771118164,37.7400016784668,459.80999755859375,42.29807662963867,61.16999816894531,17.579999923706055,65.56999969482422,19.75,42.90999984741211,267.2799987792969,60.97999954223633,42.11000061035156,73.27999877929688,40.849998474121094,84.54000091552734,77.12999725341797,269.3800048828125,492.1700134277344,182.3699951171875,47.29999923706055,425.1000061035156
2021-06-25,2334.39990234375,2726.47998046875,32.869998931884766,15.0600004196167,53.130001068115234,5.630000114440918,16.649999618530273,47.15999984741211,80.75,49.349998474121094,55.869998931884766,28.030000686645508,48.900001525878906,123.05999755859375,28.010000228881836,169.00999450683594,93.77999877929688,120.22000122070312,148.60000610351562,100.93000030517578,27.809999465942383,20.75,43.599998474121094,12.989999771118164,37.59000015258789,457.9800109863281,43.019229888916016,63.38999938964844,17.440000534057617,66.62000274658203,19.709999084472656,44.119998931884766,267.7099914550781,60.2400016784668,42.369998931884766,72.97000122070312,41.02000045776367,85.30999755859375,78.13999938964844,271.8399963378906,496.3900146484375,184.11000061035156,47.75,426.6099853515625
2021-06-28,2322.340087890625,2699.85009765625,31.6200008392334,14.489999771118164,51.0,5.380000114440918,16.239999771118164,46.869998931884766,78.20999908447266,45.4900016784668,57.20000076293945,28.280000686645508,47.59000015258789,120.05000305175781,27.489999771118164,166.7899932861328,93.19000244140625,118.11000061035156,146.5,99.22000122070312,28.329999923706055,20.850000381469727,44.349998474121094,13.149999618530273,36.66999816894531,463.5299987792969,42.1634635925293,60.709999084472656,17.079999923706055,65.37000274658203,19.700000762939453,44.349998474121094,284.6600036621094,58.630001068115234,40.4900016784668,72.11000061035156,40.470001220703125,85.9000015258789,77.25,269.0400085449219,491.4100036621094,182.16000366210938,47.2400016784668,427.4700012207031
2021-06-29,2308.840087890625,2693.800048828125,31.40999984741211,14.680000305175781,49.54999923706055,5.440000057220459,16.1299991607666,47.369998931884766,79.12000274658203,44.31999969482422,57.279998779296875,28.520000457763672,47.459999084472656,120.80999755859375,27.1299991607666,165.57000732421875,92.5999984741211,116.44000244140625,145.1699981689453,97.8499984741211,28.709999084472656,20.959999084472656,45.0,13.270000457763672,37.13999938964844,463.45001220703125,42.2884635925293,60.529998779296875,17.020000457763672,66.20999908447266,20.43000030517578,43.59000015258789,283.57000732421875,58.75,40.0,71.83000183105469,40.369998931884766,85.87999725341797,77.2699966430664,268.7799987792969,490.94000244140625,181.88999938964844,47.189998626708984,427.70001220703125
2021-06-30,2310.550048828125,2696.1201171875,31.469999313354492,15.029999732971191,51.91999816894531,5.670000076293945,16.760000228881836,47.58000183105469,77.88999938964844,45.790000915527344,56.18000030517578,27.8700008392334,48.4900016784668,122.04000091552734,26.700000762939453,165.77000427246094,92.56999969482422,116.55999755859375,145.3699951171875,97.88999938964844,28.670000076293945,20.959999084472656,44.900001525878906,13.260000228881836,37.529998779296875,466.489990234375,41.7884635925293,61.630001068115234,17.149999618530273,65.7300033569336,20.100000381469727,43.54999923706055,276.3699951171875,59.599998474121094,40.29999923706055,72.29000091552734,39.959999084472656,85.62999725341797,77.33999633789062,268.7300109863281,491.010009765625,181.99000549316406,47.209999084472656,428.05999755859375
2021-07-01,2329.360107421875,2717.0400390625,32.939998626708984,15.0600004196167,53.9900016784668,5.619999885559082,16.81999969482422,46.86000061035156,81.87999725341797,47.33000183105469,55.29999923706055,27.719999313354492,48.209999084472656,124.12999725341797,26.8799991607666,167.42999267578125,93.4000015258789,119.5,146.63999938964844,100.43000030517578,27.93000030517578,20.760000228881836,43.75,13.029999732971191,37.61000061035156,466.0199890136719,42.43269348144531,62.47999954223633,17.40999984741211,66.18000030517578,20.290000915527344,44.33000183105469,274.8800048828125,60.90999984741211,40.56999969482422,72.97000122070312,40.88999938964844,86.0999984741211,78.0,271.1400146484375,495.2799987792969,183.55999755859375,47.61000061035156,430.42999267578125
2021-07-02,2305.760009765625,2709.570068359375,32.209999084472656,14.630000114440918,54.59000015258789,5.550000190734863,16.299999237060547,47.189998626708984,78.94000244140625,46.66999816894531,54.88999938964844,27.729999542236328,47.9900016784668,124.0199966430664,26.940000534057617,165.52000427246094,92.5,116.01000213623047,145.02000427246094,97.41000366210938,28.739999771118164,20.979999542236328,45.04999923706055,13.300000190734863,37.439998626708984,474.239990234375,42.0865364074707,62.25,17.280000686645508,65.55000305175781,20.510000228881836,43.970001220703125,276.2300109863281,60.720001220703125,40.279998779296875,74.08999633789062,40.72999954223633,85.4800033569336,77.80000305175781,270.2699890136719,493.7099914550781,182.9499969482422,47.459999084472656,433.7200012207031
2021-07-06,2274.5,2679.89990234375,30.190000534057617,14.130000114440918,53.86000061035156,5.289999961853027,15.609999656677246,46.08000183105469,77.62999725341797,45.36000061035156,54.7400016784668,27.299999237060547,46.86000061035156,125.11000061035156,27.239999771118164,162.6699981689453,91.16999816894531,111.13999938964844,142.60000610351562,93.3499984741211,29.959999084472656,21.260000228881836,46.900001525878906,13.649999618530273,37.060001373291016,476.6099853515625,41.69230651855469,60.52000045776367,16.719999313354492,64.51000213623047,20.020000457763672,43.189998626708984,274.7900085449219,58.220001220703125,39.40999984741211,71.69000244140625,39.58000183105469,84.94999694824219,76.62999725341797,267.2699890136719,488.0400085449219,180.9199981689453,46.91999816894531,432.92999267578125
2021-07-07,2252.85009765625,2682.81005859375,29.579999923706055,13.979999542236328,54.2599983215332,5.130000114440918,15.84000015258789,47.150001525878906,75.02999877929688,43.61000061035156,53.31999969482422,27.65999984741211,46.5099983215332,124.30000305175781,26.969999313354492,161.17999267578125,90.3499984741211,107.97000122070312,141.32000732421875,90.69999694824219,30.81999969482422,21.469999313354492,48.25,13.90999984741211,35.25,478.17999267578125,41.971153259277344,60.720001220703125,16.670000076293945,64.38999938964844,19.850000381469727,43.0,265.20001220703125,61.220001220703125,38.540000915527344,71.19999694824219,38.279998779296875,84.87999725341797,76.66999816894531,267.6099853515625,488.7799987792969,181.1300048828125,47.0,434.4599914550781
2021-07-08,2231.679931640625,2648.429931640625,29.760000228881836,14.479999542236328,54.61000061035156,5.340000152587891,16.450000762939453,47.650001525878906,70.54000091552734,43.91999816894531,52.83000183105469,27.540000915527344,46.02000045776367,121.95999908447266,26.8700008392334,159.5,89.51000213623047,105.02999877929688,139.74000549316406,88.27999877929688,31.639999389648438,21.65999984741211,49.54999923706055,14.15999984741211,34.939998626708984,474.54998779296875,40.5865364074707,60.72999954223633,16.350000381469727,63.400001525878906,19.649999618530273,42.54999923706055,261.1400146484375,59.959999084472656,38.0,70.0,38.0,84.01000213623047,75.5,264.2799987792969,482.8999938964844,178.9199981689453,46.400001525878906,430.9200134277344
2021-07-09,2280.0,2706.419921875,30.549999237060547,15.220000267028809,54.810001373291016,5.420000076293945,16.940000534057617,48.54999923706055,74.30999755859375,44.88999938964844,53.9900016784668,28.010000228881836,48.619998931884766,125.04000091552734,27.260000228881836,163.19000244140625,91.37000274658203,111.5199966430664,143.1300048828125,93.72000122070312,29.690000534057617,21.200000762939453,46.5,13.569999694824219,36.470001220703125,477.55999755859375,42.5,63.06999969482422,16.829999923706055,65.30000305175781,20.079999923706055,43.27000045776367,267.67999267578125,61.5,38.88999938964844,72.0999984741211,39.349998474121094,85.58000183105469,77.69999694824219,269.8500061035156,493.0,182.72000122070312,47.38999938964844,435.5199890136719
2021-07-12,2281.820068359375,2713.389892578125,30.479999542236328,14.569999694824219,54.7400016784668,5.349999904632568,16.65999984741211,48.189998626708984,73.94000244140625,44.5,54.099998474121094,28.540000915527344,48.81999969482422,125.94999694824219,27.399999618530273,163.91000366210938,91.48999786376953,111.9000015258789,143.49000549316406,94.05999755859375,29.549999237060547,21.190000534057617,46.349998474121094,13.550000190734863,37.130001068115234,480.1099853515625,43.019229888916016,63.33000183105469,17.030000686645508,64.94999694824219,20.31999969482422,43.15999984741211,268.6499938964844,62.849998474121094,37.869998931884766,71.91999816894531,39.369998931884766,85.73999786376953,77.83999633789062,270.5799865722656,494.4200134277344,183.1199951171875,47.52000045776367,437.0799865722656
2021-07-13,2238.860107421875,2671.760009765625,30.110000610351562,14.619999885559082,53.810001373291016,5.409999847412109,16.729999542236328,47.81999969482422,72.12999725341797,43.970001220703125,53.06999969482422,28.270000457763672,47.650001525878906,124.62999725341797,27.010000228881836,160.6300048828125,89.79000091552734,105.68000030517578,140.60000610351562,88.73999786376953,31.229999542236328,21.59000015258789,48.900001525878906,14.0600004196167,36.400001525878906,485.67999267578125,41.7884635925293,61.27000045776367,16.559999465942383,64.37999725341797,20.229999542236328,42.97999954223633,265.3699951171875,61.16999816894531,36.70000076293945,70.87000274658203,37.86000061035156,84.52999877929688,76.56999969482422,266.4700012207031,486.82000732421875,180.4600067138672,46.810001373291016,435.5899963378906
2021-07-14,2202.360107421875,2656.429931640625,28.469999313354492,14.270000457763672,50.84000015258789,5.119999885559082,15.859999656677246,47.689998626708984,71.7300033569336,42.36000061035156,52.720001220703125,28.100000381469727,47.650001525878906,124.26000213623047,27.350000381469727,158.83999633789062,88.41999816894531,100.58999633789062,139.02999877929688,84.55000305175781,32.709999084472656,21.90999984741211,51.20000076293945,14.5,36.38999938964844,485.32000732421875,41.875,60.34000015258789,16.530000686645508,63.81999969482422,19.729999542236328,42.81999969482422,245.4600067138672,61.20000076293945,35.9900016784668,70.43000030517578,37.810001373291016,83.06999969482422,76.26000213623047,264.94000244140625,484.1199951171875,179.47999572753906,46.540000915527344,436.239990234375
2021-07-15,2190.2900390625,2648.5400390625,27.700000762939453,14.0600004196167,50.720001220703125,5.03000020980835,15.489999771118164,47.779998779296875,73.58999633789062,41.630001068115234,51.56999969482422,27.65999984741211,46.77000045776367,123.8499984741211,27.59000015258789,158.7899932861328,87.87000274658203,98.95999908447266,138.97000122070312,83.16999816894531,33.2400016784668,22.030000686645508,52.0,14.649999618530273,34.38999938964844,484.8399963378906,42.269229888916016,57.54999923706055,16.239999771118164,63.869998931884766,19.6299991607666,42.810001373291016,241.2100067138672,61.619998931884766,36.22999954223633,70.22000122070312,37.63999938964844,82.30999755859375,76.0,264.25,482.5799865722656,178.8800048828125,46.40999984741211,434.75
2021-07-16,2163.239990234375,2616.9599609375,26.09000015258789,13.239999771118164,50.13999938964844,4.809999942779541,14.869999885559082,47.25,71.29000091552734,39.04999923706055,50.25,27.1200008392334,45.36000061035156,123.80000305175781,27.950000762939453,156.4600067138672,86.80999755859375,95.23999786376953,136.92999267578125,80.0,34.5099983215332,22.309999465942383,54.0,15.029999732971191,33.560001373291016,482.67999267578125,42.25961685180664,56.0099983215332,15.59000015258789,62.970001220703125,19.420000076293945,42.709999084472656,236.55999755859375,59.880001068115234,35.279998779296875,68.18000030517578,36.869998931884766,81.47000122070312,74.80000305175781,260.9599914550781,476.6199951171875,176.7100067138672,45.83000183105469,431.3399963378906
